id,date,price,bedrooms,bathrooms,sqft,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,v19,sqft_living15,sqft_lot15,cond1,cond2,cond4,cond5,logprice,logsqft,logsqft_lot
19201,"20150319T000000",464950,3,2,2190,19800,1,0,0,3,7,2190,0,1994,0,98146,47.5106,-122.365,1640,9719,0,0,0,0,13.04969,7.691657,9.893437
19202,"20141202T000000",925000,4,2.5,3540,18168,2,0,0,3,10,3540,0,1996,0,98006,47.5441,-122.131,4130,11180,0,0,0,0,13.73755,8.171882,9.807417
19203,"20140508T000000",930000,3,3.25,2640,4080,2,0,0,3,9,1840,800,1912,2000,98105,47.6636,-122.326,1990,4080,0,0,0,0,13.74294,7.878534,8.313852
19204,"20140922T000000",727500,3,2,2660,5000,1.5,0,3,3,8,1940,720,1910,0,98116,47.5829,-122.382,2270,5000,0,0,0,0,13.49737,7.886081,8.517193
19205,"20150312T000000",325000,4,1.75,1670,9500,1,0,0,3,7,1670,0,1976,0,98125,47.7254,-122.31,1620,9500,0,0,0,0,12.69158,7.420579,9.159047
19206,"20140905T000000",695000,3,3.25,3080,12100,2,0,0,3,8,2080,1000,1984,0,98117,47.695,-122.399,2100,6581,0,0,0,0,13.45167,8.032685,9.400961
19207,"20140625T000000",585000,4,2.75,2890,6825,1,0,0,3,8,1560,1330,1973,0,98034,47.734,-122.182,1900,10120,0,0,0,0,13.27937,7.969012,8.828347
19208,"20140926T000000",319000,3,2.25,1800,9597,1,0,2,3,7,1200,600,1963,0,98188,47.4516,-122.267,1700,13502,0,0,0,0,12.67295,7.495542,9.169206
19209,"20150106T000000",265000,6,2.5,2000,7650,1.5,0,0,4,7,1790,210,1960,0,98032,47.3841,-122.288,1710,7650,0,0,1,0,12.48748,7.600903,8.942461
19210,"20140626T000000",359000,5,1.75,1940,6654,1.5,0,0,4,7,1940,0,1953,0,98166,47.4663,-122.359,2300,9500,0,0,1,0,12.79108,7.570443,8.802974
19211,"20150426T000000",390000,5,1.75,1940,6654,1.5,0,0,4,7,1940,0,1953,0,98166,47.4663,-122.359,2300,9500,0,0,1,0,12.8739,7.570443,8.802974
19212,"20150128T000000",374500,3,1,960,9531,1,0,0,5,7,960,0,1969,0,98072,47.7619,-122.162,1670,9250,0,0,0,1,12.83335,6.866933,9.162305
19213,"20140822T000000",661000,2,1.5,1750,46173,2,0,0,4,8,1750,0,1964,0,98072,47.7397,-122.126,2220,42224,0,0,1,0,13.40151,7.467371,10.74015
19214,"20141203T000000",900000,3,2.5,2320,5000,2,0,0,3,8,1620,700,1907,1993,98112,47.6278,-122.292,2160,5000,0,0,0,0,13.71015,7.749322,8.517193
19215,"20150413T000000",600000,5,2.5,2380,8204,1,0,0,3,8,1540,840,1957,0,98115,47.7,-122.287,2270,8204,0,0,0,0,13.30468,7.774856,9.012377
19216,"20140516T000000",2000000,5,4.25,6490,10862,2,0,3,4,11,3940,2550,1991,0,98040,47.5728,-122.205,3290,14080,0,0,1,0,14.50866,8.778018,9.293026
19217,"20150508T000000",512500,4,1.75,1620,4240,1.5,0,0,5,7,1620,0,1916,0,98144,47.5746,-122.311,1450,4240,0,0,0,1,13.14706,7.390182,8.352319
19218,"20140604T000000",229500,3,1.75,1770,33224,1,0,0,4,8,1770,0,1968,0,98092,47.3377,-122.194,1690,22069,0,0,1,0,12.34366,7.478735,10.41103
19219,"20140731T000000",589000,3,2.5,2320,5663,2,0,0,3,8,2320,0,2003,0,98027,47.539,-122.07,2500,4500,0,0,0,0,13.28618,7.749322,8.641709
19220,"20150323T000000",539950,3,2.5,1330,2183,3,0,0,3,8,1330,0,2014,0,98117,47.6987,-122.365,1310,5000,0,0,0,0,13.19923,7.192934,7.688456
19221,"20141020T000000",640000,4,2.5,3420,21344,2,0,0,3,9,3420,0,2002,0,98166,47.45,-122.334,2110,21344,0,0,0,0,13.36922,8.137396,9.968526
19222,"20150108T000000",218250,3,1,1270,7344,1,0,0,3,7,970,300,1967,0,98023,47.305,-122.371,1290,7300,0,0,0,0,12.2934,7.146772,8.901639
19223,"20150225T000000",675000,4,3.5,2550,3600,2,0,2,3,8,1880,670,1997,0,98177,47.7709,-122.39,2090,6000,0,0,0,0,13.42247,7.843849,8.188689
19224,"20140717T000000",338000,5,2,1860,9000,2,0,0,3,7,1860,0,1980,0,98045,47.4484,-121.772,1390,9752,0,0,0,0,12.7308,7.528332,9.10498
19225,"20150331T000000",231750,3,1,1020,7615,1,0,0,3,7,1020,0,1981,0,98058,47.4292,-122.152,1470,9515,0,0,0,0,12.35341,6.927558,8.937875
19226,"20141114T000000",199900,1,1,720,7140,1,0,0,3,6,720,0,1930,0,98146,47.5119,-122.339,1140,7577,0,0,0,0,12.20557,6.579251,8.873468
19227,"20141001T000000",1060000,4,3.5,4460,16271,2,0,2,3,11,4460,0,2001,0,98075,47.5862,-121.97,4540,17122,0,0,0,0,13.87378,8.402905,9.69714
19228,"20141002T000000",263000,4,2.75,1830,7315,1,0,0,5,7,1250,580,1979,0,98023,47.2989,-122.38,1730,7208,0,0,0,1,12.47991,7.512071,8.897682
19229,"20140820T000000",279950,3,1.5,1520,7200,1,0,0,4,7,1160,360,1990,0,98198,47.3855,-122.302,1460,7200,0,0,1,0,12.54237,7.326466,8.881836
19230,"20140520T000000",395000,3,1.5,1080,2940,1.5,0,0,4,7,1080,0,1920,0,98115,47.6832,-122.304,1400,4930,0,0,1,0,12.88664,6.984716,7.986165
19231,"20140626T000000",252500,3,2,1900,8002,1,0,0,3,7,1900,0,1991,0,98023,47.2909,-122.352,1900,6086,0,0,0,0,12.43917,7.549609,8.987447
19232,"20150312T000000",1150000,4,3.75,5300,37034,2,0,0,3,11,5300,0,1989,0,98077,47.7283,-122.076,3730,37034,0,0,0,0,13.95527,8.575462,10.51959
19233,"20140826T000000",205000,3,1,1370,10708,1,0,0,3,7,1370,0,1969,0,98001,47.2769,-122.264,1770,14482,0,0,0,0,12.23077,7.222566,9.278747
19234,"20140828T000000",654000,5,2.5,2960,8968,1,0,0,4,8,1640,1320,1965,0,98008,47.6233,-122.102,1890,9077,0,0,1,0,13.39086,7.992945,9.101418
19235,"20150317T000000",200000,3,1,960,213008,1,0,0,2,6,960,0,1933,0,98024,47.5621,-121.862,1520,57499,0,1,0,0,12.20607,6.866933,12.26908
19236,"20140722T000000",700000,3,2.5,2190,7982,2,0,0,3,8,2190,0,2004,0,98033,47.6869,-122.187,2090,8888,0,0,0,0,13.45884,7.691657,8.984944
19237,"20141003T000000",2720000,4,3.25,3990,18115,2,0,0,4,11,3990,0,1989,0,98039,47.6177,-122.229,3450,16087,0,0,1,0,14.81614,8.291547,9.804496
19238,"20141209T000000",306000,2,1.75,1200,2622,1,0,0,5,7,800,400,1956,0,98125,47.7175,-122.292,1310,1926,0,0,0,1,12.63134,7.090077,7.871693
19239,"20150406T000000",270000,3,2.5,1780,5015,2,0,0,3,7,1780,0,2010,0,98042,47.3352,-122.052,2010,5250,0,0,0,0,12.50618,7.484369,8.520188
19240,"20141029T000000",340000,3,2.25,2630,9916,2,0,0,4,9,2630,0,1988,0,98092,47.3314,-122.202,2470,10810,0,0,1,0,12.7367,7.874739,9.201905
19241,"20140611T000000",450000,4,2.5,2300,19250,1,0,0,4,7,2300,0,1955,0,98045,47.4793,-121.776,1460,19250,0,0,1,0,13.017,7.740664,9.865267
19242,"20140724T000000",580000,4,2.75,3210,6825,1,0,0,5,7,1810,1400,1975,0,98034,47.7338,-122.169,1840,8000,0,0,0,1,13.27078,8.074026,8.828347
19243,"20141103T000000",435000,4,1.75,2290,4400,1,0,3,3,7,1290,1000,1959,0,98126,47.5698,-122.375,1820,4000,0,0,0,0,12.9831,7.736307,8.389359
19244,"20140818T000000",690000,4,2.5,2780,4688,2,0,0,3,9,2780,0,2003,0,98059,47.5225,-122.156,3000,6029,0,0,0,0,13.44445,7.930206,8.452762
19245,"20140617T000000",720000,4,2.5,2650,11520,2,0,0,3,8,2110,540,1988,0,98033,47.683,-122.187,2000,7680,0,0,0,0,13.48701,7.882315,9.35184
19246,"20150217T000000",403000,3,2.25,1840,13020,1,0,0,3,8,1390,450,1980,0,98052,47.6923,-122.095,2210,13020,0,0,0,0,12.90669,7.517521,9.474242
19247,"20140612T000000",440000,3,2.75,1560,7392,1,0,0,5,7,1030,530,1972,0,98011,47.7382,-122.182,1870,7520,0,0,0,1,12.99453,7.352441,8.908154
19248,"20141023T000000",178500,3,1,1200,8470,1,0,0,5,7,1200,0,1961,0,98032,47.3864,-122.287,1200,7952,0,0,0,1,12.09234,7.090077,9.044286
19249,"20141002T000000",270000,4,2.5,1900,8282,1,0,0,3,7,1900,0,1968,1997,98022,47.2089,-122.003,1420,8350,0,0,0,0,12.50618,7.549609,9.02184
19250,"20141112T000000",129888,2,1,710,9900,1,0,0,3,6,710,0,1943,0,98166,47.479,-122.339,1070,9900,0,0,0,0,11.77443,6.565265,9.20029
19251,"20150218T000000",260000,3,1.75,1360,15210,1,0,0,3,7,1360,0,1987,0,98038,47.3657,-122.047,1610,7800,0,0,0,0,12.46844,7.21524,9.629708
19252,"20140829T000000",339950,5,2.5,2990,7292,2,0,0,4,8,2990,0,1990,0,98042,47.3604,-122.091,2150,8190,0,0,1,0,12.73655,8.003029,8.894533
19253,"20140822T000000",250000,3,1,1640,26127,2,0,0,3,6,1640,0,1975,0,98019,47.7656,-121.905,1620,25788,0,0,0,0,12.42922,7.402452,10.17072
19254,"20150114T000000",680000,3,3.5,3650,103672,1,0,0,3,10,2050,1600,2011,0,98031,47.4002,-122.217,2550,16140,0,0,0,0,13.42985,8.202482,11.54899
19255,"20141229T000000",660000,10,3,2920,3745,2,0,0,4,7,1860,1060,1913,0,98105,47.6635,-122.32,1810,3745,0,0,1,0,13.39999,7.979339,8.228177
19256,"20140716T000000",1230000,3,3.5,3680,11491,2,0,2,3,11,3680,0,1999,0,98007,47.5647,-122.128,3710,10030,0,0,0,0,14.02252,8.210668,9.349319
19257,"20140523T000000",550000,3,2,1830,9152,1,0,0,5,8,1830,0,1959,0,98006,47.5531,-122.181,1770,9220,0,0,0,1,13.21767,7.512071,9.121728
19258,"20150102T000000",675000,5,2.75,2570,12906,2,0,0,3,8,2570,0,1987,0,98075,47.5814,-122.05,2580,12927,0,0,0,0,13.42247,7.851661,9.465447
19259,"20150410T000000",981000,3,3.25,2730,9588,2,0,1,3,10,1900,830,1984,0,98052,47.6339,-122.09,2730,12736,0,0,0,0,13.79633,7.912057,9.168267
19260,"20150325T000000",168000,3,1,1150,8000,1.5,0,0,4,6,1150,0,1913,1957,98001,47.2749,-122.252,1170,9600,0,0,1,0,12.03172,7.047517,8.987197
19261,"20140522T000000",1000000,4,3,4260,18687,2,0,0,3,11,4260,0,1996,0,98075,47.5874,-121.982,3490,16772,0,0,0,0,13.81551,8.357024,9.835584
19262,"20150401T000000",320000,3,1,1260,9600,1,0,0,3,7,1260,0,1970,1995,98045,47.4444,-121.762,1530,9790,0,0,0,0,12.67608,7.138867,9.169518
19263,"20150204T000000",959000,6,3.25,4440,17424,1,0,1,4,9,2220,2220,1959,0,98040,47.5791,-122.23,2660,10768,0,0,1,0,13.77365,8.39841,9.765604
19264,"20150409T000000",372000,4,1,2300,7680,1,0,0,3,7,1270,1030,1959,0,98106,47.524,-122.359,1840,5120,0,0,0,0,12.82665,7.740664,8.946375
19265,"20140707T000000",391500,3,2.5,1920,9625,2,0,0,3,8,1920,0,1993,0,98045,47.4876,-121.8,1920,10343,0,0,0,0,12.87774,7.560081,9.172119
19266,"20150327T000000",390000,2,1,1080,4725,1.5,0,0,3,7,1080,0,1944,0,98126,47.5275,-122.381,1520,4961,0,0,0,0,12.8739,6.984716,8.460623
19267,"20141106T000000",302000,2,1,890,5000,1,0,0,4,6,890,0,1947,0,98118,47.5526,-122.287,1160,5000,0,0,1,0,12.61818,6.791222,8.517193
19268,"20141103T000000",495000,3,3.5,1650,1577,2,0,0,3,7,1100,550,2012,0,98109,47.6302,-122.344,1580,1280,0,0,0,0,13.11231,7.408531,7.36328
19269,"20140904T000000",504500,3,2.5,1820,1545,3,0,2,3,8,1640,180,1998,0,98103,47.6523,-122.346,1440,1290,0,0,0,0,13.13132,7.506592,7.342779
19270,"20150318T000000",555000,4,1.75,2320,4800,1.5,0,0,3,7,2170,150,1918,0,98117,47.6893,-122.365,1390,4800,0,0,0,0,13.22672,7.749322,8.476371
19271,"20150317T000000",1550000,4,3.5,3260,5000,2,0,0,5,9,2630,630,1937,0,98105,47.6598,-122.273,2600,5000,0,0,0,1,14.25377,8.089482,8.517193
19272,"20140909T000000",550000,3,1.5,1730,5750,1,0,0,3,7,1250,480,1947,0,98116,47.5645,-122.397,1370,5750,0,0,0,0,13.21767,7.455877,8.656955
19273,"20140721T000000",1800000,4,2.5,3320,8325,2.5,0,0,5,10,3320,0,1905,0,98112,47.6263,-122.314,3680,6050,0,0,0,1,14.4033,8.10772,9.027019
19274,"20150429T000000",655000,1,1,1660,5422,1,0,0,4,7,830,830,1908,0,98117,47.6821,-122.388,1100,5356,0,0,1,0,13.39239,7.414573,8.59822
19275,"20150213T000000",685000,3,2.5,3290,90796,2,0,0,4,10,3290,0,1992,0,98042,47.3154,-122.079,2700,55023,0,0,1,0,13.43717,8.098643,11.41637
19276,"20150501T000000",721000,4,2,2280,8339,1,0,0,4,7,1220,1060,1954,0,98115,47.6986,-122.297,1970,8340,0,0,1,0,13.48839,7.731931,9.028699
19277,"20140714T000000",1520000,4,4.25,3650,5328,1.5,0,0,3,9,2330,1320,1907,2014,98119,47.638,-122.362,1710,3600,0,0,0,0,14.23422,8.202482,8.580731
19278,"20150223T000000",365000,4,2.5,1620,219542,2,0,0,3,7,1620,0,1980,0,98038,47.4014,-122.069,2240,217800,0,0,0,0,12.80765,7.390182,12.2993
19279,"20140613T000000",458000,3,2,2020,8555,1,0,0,4,7,1220,800,1957,0,98125,47.7278,-122.287,1600,8148,0,0,1,0,13.03462,7.610853,9.054271
19280,"20150409T000000",280000,2,1,1150,12861,1,0,0,3,6,1150,0,1959,0,98058,47.4493,-122.171,1170,7574,0,0,0,0,12.54255,7.047517,9.461955
19281,"20150409T000000",628000,4,1.75,1940,3060,1,0,0,4,7,1000,940,1911,0,98115,47.6786,-122.317,1320,3060,0,0,1,0,13.3503,7.570443,8.02617
19282,"20150218T000000",781500,4,2.5,3440,6332,2,0,0,3,10,3440,0,2001,0,98059,47.5347,-122.155,3310,6528,0,0,0,0,13.56897,8.143227,8.753371
19283,"20140624T000000",295000,3,1.75,2000,7560,1,0,0,4,7,1300,700,1968,0,98058,47.4346,-122.171,1900,8301,0,0,1,0,12.59473,7.600903,8.930627
19284,"20150403T000000",435000,2,1,750,2786,1,0,0,5,7,750,0,1947,0,98117,47.6892,-122.393,1700,4653,0,0,0,1,12.9831,6.620073,7.932362
19285,"20150322T000000",300000,3,1.75,1420,7200,1,0,0,3,7,1000,420,1979,0,98146,47.5069,-122.367,1550,8640,0,0,0,0,12.61154,7.258412,8.881836
19286,"20150326T000000",208500,2,1,880,4814,1,0,0,4,5,880,0,1906,0,98010,47.3107,-121.999,1010,6160,0,0,1,0,12.24769,6.779922,8.479283
19287,"20140603T000000",930000,2,2.5,2680,11214,1,0,0,3,9,2680,0,2006,0,98053,47.7078,-122.019,2305,6908,0,0,0,0,13.74294,7.893572,9.324919
19288,"20150211T000000",316000,2,2,860,3000,1,0,0,3,6,860,0,1906,0,98118,47.5633,-122.288,1290,3500,0,0,0,0,12.6635,6.756932,8.006368
19289,"20140623T000000",249900,3,2,1310,6738,1,0,0,4,7,1310,0,1990,0,98042,47.3694,-122.083,1290,8067,0,0,1,0,12.42882,7.177783,8.815518
19290,"20140731T000000",675000,3,2.25,1780,4252,2,0,0,4,8,1540,240,1989,0,98144,47.6004,-122.292,2220,4000,0,0,1,0,13.42247,7.484369,8.355145
19291,"20141030T000000",447000,3,2.25,1440,4667,2,0,0,3,7,1440,0,1985,0,98029,47.5662,-122.017,1610,4756,0,0,0,0,13.01031,7.272398,8.448272
19292,"20150417T000000",675000,3,2,1510,3817,1.5,0,0,3,8,1510,0,1905,1994,98122,47.6088,-122.294,1510,3817,0,0,0,0,13.42247,7.319865,8.24722
19293,"20150421T000000",546000,4,2.5,2100,1397,3,0,0,3,8,1580,520,2008,0,98144,47.5928,-122.295,1490,1201,0,0,0,0,13.21037,7.649693,7.242083
19294,"20141231T000000",310000,3,2,1310,1361,3,0,0,3,7,1310,0,2003,0,98133,47.7337,-122.343,1370,1608,0,0,0,0,12.64433,7.177783,7.215975
19295,"20150106T000000",190000,3,1,1280,5100,1,0,0,3,7,880,400,1961,0,98178,47.5035,-122.259,1360,6120,0,0,0,0,12.15478,7.154615,8.536996
19296,"20140618T000000",650000,3,1.5,1320,8114,1,0,0,3,8,1320,0,1951,0,98004,47.5827,-122.195,2110,8114,0,0,0,0,13.38473,7.185387,9.001347
19297,"20141002T000000",585000,3,2.5,1740,2350,2,0,0,3,8,1130,610,1995,0,98112,47.6207,-122.297,1740,3201,0,0,0,0,13.27937,7.46164,7.762171
19298,"20141106T000000",1430000,4,2.5,2910,7364,2,0,0,3,10,2910,0,2003,0,98033,47.6906,-122.213,2480,8400,0,0,0,0,14.17319,7.975908,8.904359
19299,"20150112T000000",565000,4,2.5,2500,12090,1,0,0,3,9,2500,0,1983,0,98074,47.6346,-122.045,3380,12760,0,0,0,0,13.24458,7.824046,9.400134
19300,"20141111T000000",174900,3,1,1100,6000,1.5,0,0,2,6,1100,0,1926,0,98108,47.5279,-122.318,960,5880,0,1,0,0,12.07197,7.003066,8.699514
19301,"20140924T000000",360000,3,2.25,1381,1180,3,0,0,3,8,1381,0,2007,0,98125,47.711,-122.32,1381,1180,0,0,0,0,12.79386,7.230563,7.07327
19302,"20150429T000000",234000,3,1,960,9624,1,0,0,3,7,960,0,1953,0,98155,47.7758,-122.301,1540,9624,0,0,0,0,12.36308,6.866933,9.172015
19303,"20141125T000000",575000,8,3,3840,15990,1,0,0,3,7,2530,1310,1961,0,98034,47.7111,-122.211,1380,8172,0,0,0,0,13.26213,8.253227,9.679719
19304,"20150303T000000",315000,3,2.5,2200,5954,2,0,0,3,7,2200,0,2004,0,98042,47.3709,-122.125,2200,5046,0,0,0,0,12.66033,7.696213,8.691818
19305,"20150325T000000",225000,3,1,1250,7820,1,0,0,3,7,1250,0,1967,0,98001,47.3397,-122.291,1300,7920,0,0,0,0,12.32386,7.130899,8.964439
19306,"20140626T000000",370000,3,1.5,2380,14500,1,0,0,4,7,1850,530,1961,0,98028,47.7714,-122.256,1830,13600,0,0,1,0,12.82126,7.774856,9.581903
19307,"20140523T000000",606000,3,1,1500,3920,1,0,0,3,7,1000,500,1947,0,98107,47.6718,-122.359,1640,4017,0,0,0,0,13.31464,7.313221,8.273847
19308,"20140603T000000",272500,3,2,1410,7622,1,0,0,4,7,1410,0,1983,0,98058,47.4273,-122.147,1830,8330,0,0,1,0,12.51539,7.251345,8.938794
19309,"20150323T000000",475000,3,1.75,1680,3420,1,0,0,3,7,960,720,1992,0,98115,47.6855,-122.291,1680,4080,0,0,0,0,13.07107,7.426549,8.137396
19310,"20140605T000000",270000,3,1,1500,13500,1,0,0,4,7,1500,0,1968,0,98059,47.4666,-122.072,1350,13680,0,0,1,0,12.50618,7.313221,9.510445
19311,"20140818T000000",624000,4,1.75,2710,9216,1,0,0,3,8,1440,1270,1961,0,98126,47.5523,-122.379,1960,6350,0,0,0,0,13.34391,7.904704,9.128696
19312,"20140702T000000",355000,3,1.75,1730,7416,1.5,0,0,3,7,1730,0,1954,0,98133,47.76,-122.349,1390,6490,0,0,0,0,12.77987,7.455877,8.911395
19313,"20141104T000000",345000,3,1,960,3844,1,0,0,3,7,960,0,1972,0,98133,47.7027,-122.346,1020,3844,0,0,0,0,12.7513,6.866933,8.254269
19314,"20141120T000000",342000,4,2.5,2380,7792,2,0,0,3,8,2380,0,1993,0,98092,47.3273,-122.173,2260,7378,0,0,0,0,12.74257,7.774856,8.960853
19315,"20141103T000000",316000,3,1.75,1120,98445,1.5,0,2,4,7,1120,0,1917,0,98022,47.1853,-122.017,1620,34200,0,0,1,0,12.6635,7.021084,11.49725
19316,"20140731T000000",539950,4,2.5,2960,37430,2,0,0,3,9,2960,0,1990,0,98038,47.3988,-122.023,2800,36384,0,0,0,0,13.19923,7.992945,10.53023
19317,"20150218T000000",221347,3,2,1580,6655,1,0,0,3,6,790,790,1944,0,98178,47.4927,-122.248,1090,6655,0,0,0,0,12.30749,7.36518,8.803123
19318,"20140718T000000",330000,3,2.5,1870,4657,2,0,0,3,8,1870,0,2000,0,98055,47.4615,-122.214,2290,4795,0,0,0,0,12.70685,7.533694,8.446127
19319,"20140718T000000",279000,4,2.5,1810,13000,1,0,0,4,8,1470,340,1977,0,98022,47.2202,-121.993,1850,13000,0,0,1,0,12.53897,7.501082,9.472705
19320,"20141014T000000",850000,4,3,2550,3784,1.5,0,0,4,8,1750,800,1900,0,98103,47.6559,-122.338,2100,4560,0,0,1,0,13.65299,7.843849,8.238537
19321,"20150212T000000",746000,3,1.75,1910,12321,1,0,0,4,7,1100,810,1952,0,98004,47.5995,-122.198,1910,11761,0,0,1,0,13.52248,7.554859,9.419061
19322,"20141001T000000",478000,2,2,1200,1867,1,0,0,3,7,600,600,1924,1998,98109,47.627,-122.345,1790,2221,0,0,0,0,13.07737,7.090077,7.532088
19323,"20150116T000000",820000,4,2.75,2420,4635,1.5,0,0,5,7,2420,0,1905,0,98103,47.682,-122.347,1590,3150,0,0,0,1,13.61706,7.791523,8.441392
19324,"20140820T000000",2160000,3,3.5,3080,6495,2,0,3,3,11,2530,550,1996,2006,98199,47.6321,-122.393,4120,8620,0,0,0,0,14.58562,8.032685,8.778788
19325,"20141023T000000",820000,3,3,3850,38830,2,0,1,3,10,3850,0,2000,0,98006,47.5535,-122.191,2970,14050,0,0,0,0,13.61706,8.255829,10.56695
19326,"20150418T000000",887000,3,2,3000,22040,2,0,2,4,8,2470,530,1942,0,98177,47.7745,-122.368,2600,7947,0,0,1,0,13.6956,8.006368,10.00061
19327,"20140724T000000",159000,3,1,1360,20000,1,0,0,4,7,1360,0,1953,0,98001,47.2861,-122.253,1530,9997,0,0,1,0,11.97666,7.21524,9.903487
19328,"20140617T000000",824000,7,4.25,3670,4000,2,0,1,3,8,2800,870,1964,0,98199,47.6375,-122.388,2010,4000,0,0,0,0,13.62193,8.207947,8.294049
19329,"20140925T000000",812000,4,2.5,2270,5000,2,0,0,3,9,2270,0,2014,0,98117,47.6916,-122.37,1210,5000,0,0,0,0,13.60726,7.727535,8.517193
19330,"20141215T000000",242000,4,2.5,1750,11400,2,0,0,4,7,1750,0,1975,0,98023,47.3149,-122.386,1890,9024,0,0,1,0,12.39669,7.467371,9.341369
19331,"20140520T000000",625000,4,2.5,3550,8048,2,0,0,3,9,3550,0,2007,0,98065,47.5422,-121.888,3920,7871,0,0,0,0,13.34551,8.174703,8.993179
19332,"20141212T000000",399888,4,1,2370,30200,1.5,0,0,4,7,1570,800,1948,0,98146,47.5108,-122.366,1640,9719,0,0,1,0,12.89894,7.770645,10.3156
19333,"20140922T000000",289000,3,2.25,1670,6600,2,0,0,4,7,1670,0,1990,0,98042,47.3604,-122.089,1670,6801,0,0,1,0,12.57418,7.420579,8.794825
19334,"20140804T000000",400000,3,2,1860,12944,1,0,0,3,9,1860,0,2002,0,98058,47.4298,-122.102,2500,29279,0,0,0,0,12.89922,7.528332,9.468388
19335,"20140521T000000",1550000,3,2.5,4460,26027,2,0,0,3,12,4460,0,1992,0,98033,47.6573,-122.173,3770,26027,0,0,0,0,14.25377,8.402905,10.16689
19336,"20140528T000000",345000,2,1,1080,4000,1,0,0,3,7,1080,0,1940,0,98117,47.6902,-122.387,1530,4240,0,0,0,0,12.7513,6.984716,8.294049
19337,"20150407T000000",874950,2,1,1080,4000,1,0,0,3,7,1080,0,1940,0,98117,47.6902,-122.387,1530,4240,0,0,0,0,13.68192,6.984716,8.294049
19338,"20140528T000000",875000,3,2.75,2280,4280,1,0,0,5,7,1280,1000,1917,0,98103,47.6685,-122.335,1650,4280,0,0,0,1,13.68198,7.731931,8.361709
19339,"20150310T000000",628990,4,2.5,2540,32647,2,0,0,3,9,2540,0,1996,0,98053,47.6324,-121.988,2740,32647,0,0,0,0,13.35187,7.83992,10.39351
19340,"20140723T000000",535000,2,3.5,2560,5000,1,0,0,4,6,1280,1280,1944,0,98107,47.6681,-122.368,1390,4000,0,0,1,0,13.19002,7.847763,8.517193
19341,"20141007T000000",770126,4,2.75,2390,9300,1,0,0,3,8,1430,960,1979,0,98004,47.6035,-122.206,1910,9348,0,0,0,0,13.55431,7.779048,9.13777
19342,"20140710T000000",710000,4,2.5,2870,8995,1,0,0,5,8,1870,1000,1968,0,98006,47.5678,-122.128,2670,9672,0,0,0,1,13.47302,7.962067,9.104424
19343,"20140618T000000",465000,3,1.75,1510,4800,1,0,2,3,7,860,650,1925,2011,98126,47.5667,-122.372,1510,4800,0,0,0,0,13.04979,7.319865,8.476371
19344,"20140814T000000",359000,3,1.75,2200,11520,1,0,0,4,7,2200,0,1952,0,98133,47.7659,-122.341,1690,8038,0,0,1,0,12.79108,7.696213,9.35184
19345,"20150301T000000",151000,2,.75,720,5040,1,0,0,3,4,720,0,1949,0,98106,47.5323,-122.347,1290,4120,0,0,0,0,11.92504,6.579251,8.525162
19346,"20140815T000000",820000,3,2.5,2970,9600,2,0,0,3,9,2970,0,1994,0,98006,47.5422,-122.132,2970,9707,0,0,0,0,13.61706,7.996317,9.169518
19347,"20150326T000000",160000,3,1.5,960,6497,1,0,0,4,7,960,0,1970,0,98023,47.3018,-122.378,1160,7080,0,0,1,0,11.98293,6.866933,8.779096
19348,"20140701T000000",535000,4,1.75,1420,5000,1.5,0,0,4,7,1420,0,1945,0,98117,47.6771,-122.397,1490,5000,0,0,1,0,13.19002,7.258412,8.517193
19349,"20150423T000000",365000,3,2.25,1800,9010,1,0,0,3,7,1300,500,1975,0,98155,47.7722,-122.312,1950,10240,0,0,0,0,12.80765,7.495542,9.106091
19350,"20150220T000000",708000,4,2.5,3090,5600,2,0,0,3,9,3090,0,2005,0,98075,47.597,-121.979,3080,5788,0,0,0,0,13.4702,8.035927,8.630522
19351,"20140709T000000",215000,3,1,1200,7280,1,0,0,4,7,1200,0,1967,0,98032,47.3724,-122.277,1200,8400,0,0,1,0,12.27839,7.090077,8.892886
19352,"20140725T000000",1950000,4,3.5,4065,18713,2,0,0,4,10,4065,0,1987,0,98039,47.6209,-122.237,3070,18713,0,0,1,0,14.48334,8.310169,9.836974
19353,"20140926T000000",390000,4,2.5,2570,22215,2,0,0,5,7,2570,0,1958,0,98059,47.4833,-122.157,2460,6533,0,0,0,1,12.8739,7.851661,10.00852
19354,"20140513T000000",570000,3,2,1530,5401,1,0,0,4,7,1530,0,1937,0,98115,47.686,-122.304,1640,5467,0,0,1,0,13.25339,7.333023,8.594339
19355,"20140625T000000",383000,3,1.75,1500,13430,1,0,0,3,7,1500,0,1977,0,98072,47.7527,-122.082,1500,13430,0,0,0,0,12.85579,7.313221,9.505246
19356,"20150409T000000",370000,4,3,2490,5706,2,0,0,3,9,2490,0,2005,0,98042,47.3509,-122.165,2650,5880,0,0,0,0,12.82126,7.820038,8.649274
19357,"20150211T000000",454000,4,2.5,3040,12522,2,0,0,3,7,3040,0,2000,0,98019,47.7247,-121.959,2490,9742,0,0,0,0,13.02585,8.019613,9.435243
19358,"20150324T000000",1400000,5,3.25,4140,32700,1,0,4,3,10,2190,1950,1973,0,98177,47.7633,-122.369,3220,22077,0,0,0,0,14.15198,8.328451,10.39513
